Number, Time (Divide & Conquer), Time (Naive), Min, Max
86040, 0.001000, 0.000000, 0, 32767
86050, 0.001000, 0.000000, 0, 32767
86060, 0.001000, 0.000000, 0, 32767
86070, 0.001000, 0.000000, 0, 32767
86080, 0.001000, 0.000000, 0, 32767
86090, 0.002000, 0.000000, 0, 32767
86100, 0.001000, 0.001000, 0, 32767
86110, 0.001000, 0.001000, 0, 32767
86120, 0.001000, 0.000000, 0, 32767
86130, 0.001000, 0.000000, 0, 32767
86140, 0.001000, 0.000000, 0, 32767
86150, 0.001000, 0.000000, 0, 32767
86160, 0.001000, 0.001000, 0, 32767
86170, 0.001000, 0.000000, 0, 32767
86180, 0.001000, 0.000000, 0, 32767
86190, 0.002000, 0.001000, 0, 32767
86200, 0.002000, 0.000000, 0, 32767
86210, 0.001000, 0.001000, 0, 32767
86220, 0.001000, 0.000000, 0, 32767
86230, 0.001000, 0.000000, 0, 32767
86240, 0.001000, 0.000000, 0, 32767
86250, 0.001000, 0.000000, 0, 32767
86260, 0.001000, 0.000000, 0, 32767
86270, 0.002000, 0.000000, 0, 32767
86280, 0.001000, 0.000000, 0, 32767
86290, 0.001000, 0.000000, 0, 32767
86300, 0.002000, 0.000000, 0, 32767
86310, 0.002000, 0.000000, 0, 32767
86320, 0.002000, 0.000000, 0, 32767
86330, 0.001000, 0.000000, 0, 32767
86340, 0.002000, 0.000000, 0, 32767
86350, 0.001000, 0.001000, 0, 32767
86360, 0.001000, 0.000000, 0, 32767
86370, 0.001000, 0.000000, 0, 32767
86380, 0.001000, 0.001000, 0, 32767
86390, 0.001000, 0.000000, 0, 32767
86400, 0.001000, 0.001000, 0, 32767
86410, 0.001000, 0.001000, 0, 32767
86420, 0.001000, 0.001000, 0, 32767
86430, 0.001000, 0.000000, 0, 32767
86440, 0.001000, 0.000000, 0, 32767
86450, 0.001000, 0.000000, 0, 32767
86460, 0.000000, 0.001000, 0, 32767
86470, 0.000000, 0.001000, 0, 32767
86480, 0.000000, 0.001000, 0, 32767
86490, 0.001000, 0.000000, 0, 32767
86500, 0.001000, 0.000000, 0, 32767
86510, 0.002000, 0.000000, 0, 32767
86520, 0.001000, 0.001000, 0, 32767
86530, 0.002000, 0.000000, 0, 32767
86540, 0.001000, 0.000000, 0, 32767
86550, 0.001000, 0.000000, 0, 32767
86560, 0.000000, 0.000000, 0, 32767
86570, 0.002000, 0.000000, 0, 32767
86580, 0.001000, 0.001000, 0, 32767
86590, 0.001000, 0.000000, 0, 32767
86600, 0.001000, 0.000000, 0, 32767
86610, 0.001000, 0.000000, 0, 32767
86620, 0.002000, 0.000000, 0, 32767
86630, 0.001000, 0.000000, 0, 32767
86640, 0.001000, 0.000000, 0, 32767
86650, 0.001000, 0.000000, 0, 32767
86660, 0.001000, 0.000000, 0, 32767
86670, 0.001000, 0.000000, 0, 32767
86680, 0.001000, 0.001000, 0, 32767
86690, 0.001000, 0.000000, 0, 32767
86700, 0.001000, 0.000000, 0, 32767
86710, 0.001000, 0.000000, 0, 32767
86720, 0.001000, 0.000000, 0, 32767
86730, 0.001000, 0.001000, 0, 32767
86740, 0.002000, 0.000000, 0, 32767
86750, 0.001000, 0.001000, 0, 32767
86760, 0.001000, 0.000000, 0, 32767
86770, 0.002000, 0.000000, 0, 32767
86780, 0.001000, 0.000000, 0, 32767
86790, 0.001000, 0.000000, 0, 32767
86800, 0.001000, 0.000000, 0, 32767
86810, 0.001000, 0.000000, 0, 32767
86820, 0.002000, 0.000000, 0, 32767
86830, 0.002000, 0.000000, 0, 32767
86840, 0.002000, 0.000000, 0, 32767
86850, 0.001000, 0.000000, 0, 32767
86860, 0.002000, 0.000000, 0, 32767
86870, 0.001000, 0.000000, 0, 32767
86880, 0.000000, 0.001000, 0, 32767
86890, 0.001000, 0.000000, 0, 32767
86900, 0.001000, 0.000000, 0, 32767
86910, 0.001000, 0.001000, 0, 32767
86920, 0.001000, 0.001000, 0, 32767
86930, 0.001000, 0.001000, 0, 32767
86940, 0.002000, 0.000000, 0, 32767
86950, 0.001000, 0.001000, 0, 32767
86960, 0.001000, 0.000000, 0, 32767
86970, 0.001000, 0.001000, 0, 32767
86980, 0.001000, 0.000000, 0, 32767
86990, 0.001000, 0.000000, 0, 32767
87000, 0.002000, 0.000000, 0, 32767
87010, 0.001000, 0.001000, 0, 32767
87020, 0.001000, 0.001000, 0, 32767
87030, 0.002000, 0.001000, 0, 32767
87040, 0.001000, 0.001000, 0, 32767
87050, 0.001000, 0.000000, 0, 32767
87060, 0.001000, 0.000000, 0, 32767
87070, 0.001000, 0.000000, 0, 32767
87080, 0.001000, 0.000000, 0, 32767
87090, 0.001000, 0.000000, 0, 32767
87100, 0.001000, 0.000000, 0, 32767
87110, 0.001000, 0.000000, 0, 32767
87120, 0.002000, 0.001000, 0, 32767
87130, 0.001000, 0.001000, 0, 32767
87140, 0.002000, 0.000000, 0, 32767
87150, 0.001000, 0.000000, 0, 32767
87160, 0.001000, 0.000000, 0, 32767
87170, 0.001000, 0.000000, 0, 32767
87180, 0.001000, 0.000000, 0, 32767
87190, 0.001000, 0.000000, 0, 32767
87200, 0.001000, 0.001000, 0, 32767
87210, 0.001000, 0.000000, 0, 32767
87220, 0.001000, 0.001000, 0, 32767
87230, 0.001000, 0.000000, 0, 32767
87240, 0.001000, 0.001000, 0, 32767
87250, 0.001000, 0.000000, 0, 32767
87260, 0.001000, 0.000000, 0, 32767
87270, 0.001000, 0.001000, 0, 32767
87280, 0.001000, 0.000000, 0, 32767
87290, 0.001000, 0.000000, 0, 32767
87300, 0.001000, 0.000000, 0, 32767
87310, 0.001000, 0.000000, 0, 32767
87320, 0.001000, 0.000000, 0, 32767
87330, 0.001000, 0.001000, 0, 32767
87340, 0.001000, 0.000000, 0, 32767
87350, 0.002000, 0.000000, 0, 32767
87360, 0.001000, 0.000000, 0, 32767
87370, 0.001000, 0.001000, 0, 32767
87380, 0.001000, 0.000000, 0, 32767
87390, 0.001000, 0.000000, 0, 32767
87400, 0.001000, 0.000000, 0, 32767
87410, 0.001000, 0.000000, 0, 32767
87420, 0.002000, 0.001000, 0, 32767
87430, 0.001000, 0.001000, 0, 32767
87440, 0.001000, 0.000000, 0, 32767
87450, 0.001000, 0.001000, 0, 32767
87460, 0.001000, 0.000000, 0, 32767
87470, 0.001000, 0.000000, 0, 32767
87480, 0.001000, 0.000000, 0, 32767
87490, 0.001000, 0.000000, 0, 32767
87500, 0.000000, 0.001000, 0, 32767
87510, 0.001000, 0.000000, 0, 32767
87520, 0.001000, 0.001000, 0, 32767
87530, 0.001000, 0.000000, 0, 32767
87540, 0.001000, 0.000000, 0, 32767
87550, 0.000000, 0.001000, 0, 32767
87560, 0.001000, 0.000000, 0, 32767
87570, 0.001000, 0.000000, 0, 32767
87580, 0.001000, 0.000000, 0, 32767
87590, 0.000000, 0.001000, 0, 32767
87600, 0.001000, 0.000000, 0, 32767
87610, 0.002000, 0.000000, 0, 32767
87620, 0.002000, 0.001000, 0, 32767
87630, 0.001000, 0.001000, 0, 32767
87640, 0.001000, 0.000000, 0, 32767
87650, 0.000000, 0.001000, 0, 32767
87660, 0.001000, 0.000000, 0, 32767
87670, 0.001000, 0.000000, 0, 32767
87680, 0.002000, 0.000000, 0, 32767
87690, 0.001000, 0.000000, 0, 32767
87700, 0.001000, 0.000000, 0, 32767
87710, 0.001000, 0.000000, 0, 32767
87720, 0.002000, 0.000000, 0, 32767
87730, 0.003000, 0.000000, 0, 32767
87740, 0.002000, 0.001000, 0, 32767
87750, 0.000000, 0.001000, 0, 32767
87760, 0.001000, 0.000000, 0, 32767
87770, 0.001000, 0.000000, 0, 32767
87780, 0.001000, 0.001000, 0, 32767
87790, 0.001000, 0.000000, 0, 32767
87800, 0.001000, 0.000000, 0, 32767
87810, 0.001000, 0.000000, 0, 32767
87820, 0.001000, 0.000000, 0, 32767
87830, 0.002000, 0.000000, 0, 32767
87840, 0.002000, 0.000000, 0, 32767
87850, 0.001000, 0.001000, 0, 32767
87860, 0.001000, 0.000000, 0, 32767
87870, 0.001000, 0.000000, 0, 32767
87880, 0.001000, 0.000000, 0, 32767
87890, 0.001000, 0.001000, 0, 32767
87900, 0.001000, 0.000000, 0, 32767
87910, 0.001000, 0.000000, 0, 32767
87920, 0.001000, 0.000000, 0, 32767
87930, 0.001000, 0.000000, 0, 32767
87940, 0.002000, 0.001000, 0, 32767
87950, 0.001000, 0.001000, 0, 32767
87960, 0.001000, 0.000000, 0, 32767
87970, 0.002000, 0.000000, 0, 32767
87980, 0.001000, 0.001000, 0, 32767
87990, 0.001000, 0.000000, 0, 32767
88000, 0.001000, 0.000000, 0, 32767
88010, 0.001000, 0.000000, 0, 32767
88020, 0.001000, 0.000000, 0, 32767
88030, 0.002000, 0.000000, 0, 32767
88040, 0.001000, 0.001000, 0, 32767
88050, 0.001000, 0.001000, 0, 32767
88060, 0.001000, 0.000000, 0, 32767
88070, 0.001000, 0.000000, 0, 32767
88080, 0.001000, 0.000000, 0, 32767
88090, 0.001000, 0.001000, 0, 32767
88100, 0.000000, 0.001000, 0, 32767
88110, 0.001000, 0.000000, 0, 32767
88120, 0.001000, 0.000000, 0, 32767
88130, 0.001000, 0.001000, 0, 32767
88140, 0.001000, 0.001000, 0, 32767
88150, 0.003000, 0.000000, 0, 32767
88160, 0.001000, 0.000000, 0, 32767
88170, 0.001000, 0.000000, 0, 32767
88180, 0.000000, 0.001000, 0, 32767
88190, 0.001000, 0.000000, 0, 32767
88200, 0.001000, 0.000000, 0, 32767
88210, 0.001000, 0.000000, 0, 32767
88220, 0.001000, 0.000000, 0, 32767
88230, 0.001000, 0.000000, 0, 32767
88240, 0.002000, 0.000000, 0, 32767
88250, 0.003000, 0.000000, 0, 32767
88260, 0.001000, 0.001000, 0, 32767
88270, 0.001000, 0.000000, 0, 32767
88280, 0.002000, 0.000000, 0, 32767
88290, 0.001000, 0.000000, 0, 32767
88300, 0.001000, 0.000000, 0, 32767
88310, 0.001000, 0.001000, 0, 32767
88320, 0.001000, 0.000000, 0, 32767
88330, 0.001000, 0.000000, 0, 32767
88340, 0.001000, 0.000000, 0, 32767
88350, 0.002000, 0.001000, 0, 32767
88360, 0.002000, 0.000000, 0, 32767
88370, 0.001000, 0.000000, 0, 32767
88380, 0.000000, 0.001000, 0, 32767
88390, 0.000000, 0.001000, 0, 32767
88400, 0.000000, 0.001000, 0, 32767
88410, 0.001000, 0.000000, 0, 32767
88420, 0.001000, 0.000000, 0, 32767
88430, 0.000000, 0.001000, 0, 32767
88440, 0.001000, 0.000000, 0, 32767
88450, 0.001000, 0.001000, 0, 32767
88460, 0.002000, 0.001000, 0, 32767
88470, 0.001000, 0.000000, 0, 32767
88480, 0.001000, 0.000000, 0, 32767
88490, 0.001000, 0.000000, 0, 32767
88500, 0.001000, 0.000000, 0, 32767
88510, 0.001000, 0.000000, 0, 32767
88520, 0.001000, 0.001000, 0, 32767
88530, 0.001000, 0.000000, 0, 32767
88540, 0.001000, 0.000000, 0, 32767
88550, 0.001000, 0.000000, 0, 32767
88560, 0.001000, 0.001000, 0, 32767
88570, 0.002000, 0.001000, 0, 32767
88580, 0.001000, 0.001000, 0, 32767
88590, 0.001000, 0.000000, 0, 32767
88600, 0.001000, 0.000000, 0, 32767
88610, 0.001000, 0.000000, 0, 32767
88620, 0.001000, 0.000000, 0, 32767
88630, 0.001000, 0.000000, 0, 32767
88640, 0.001000, 0.000000, 0, 32767
88650, 0.001000, 0.000000, 0, 32767
88660, 0.001000, 0.000000, 0, 32767
88670, 0.002000, 0.000000, 0, 32767
88680, 0.002000, 0.000000, 0, 32767
88690, 0.001000, 0.000000, 0, 32767
88700, 0.000000, 0.001000, 0, 32767
88710, 0.001000, 0.000000, 0, 32767
88720, 0.001000, 0.000000, 0, 32767
88730, 0.001000, 0.000000, 0, 32767
88740, 0.001000, 0.001000, 0, 32767
88750, 0.001000, 0.000000, 0, 32767
88760, 0.001000, 0.000000, 0, 32767
88770, 0.001000, 0.000000, 0, 32767
88780, 0.001000, 0.001000, 0, 32767
88790, 0.001000, 0.000000, 0, 32767
88800, 0.001000, 0.001000, 0, 32767
88810, 0.001000, 0.000000, 0, 32767
88820, 0.001000, 0.000000, 0, 32767
88830, 0.001000, 0.000000, 0, 32767
88840, 0.001000, 0.000000, 0, 32767
88850, 0.001000, 0.000000, 0, 32767
88860, 0.001000, 0.000000, 0, 32767
88870, 0.001000, 0.000000, 0, 32767
88880, 0.001000, 0.001000, 0, 32767
88890, 0.001000, 0.000000, 0, 32767
88900, 0.002000, 0.000000, 0, 32767
88910, 0.002000, 0.000000, 0, 32767
88920, 0.001000, 0.000000, 0, 32767
88930, 0.002000, 0.000000, 0, 32767
88940, 0.002000, 0.000000, 0, 32767
88950, 0.001000, 0.000000, 0, 32767
88960, 0.001000, 0.000000, 0, 32767
88970, 0.001000, 0.000000, 0, 32767
88980, 0.002000, 0.000000, 0, 32767
88990, 0.001000, 0.000000, 0, 32767
89000, 0.002000, 0.000000, 0, 32767
89010, 0.002000, 0.000000, 0, 32767
89020, 0.001000, 0.001000, 0, 32767
89030, 0.000000, 0.001000, 0, 32767
89040, 0.000000, 0.001000, 0, 32767
89050, 0.001000, 0.000000, 0, 32767
89060, 0.001000, 0.000000, 0, 32767
89070, 0.001000, 0.001000, 0, 32767
89080, 0.001000, 0.000000, 0, 32767
89090, 0.001000, 0.000000, 0, 32767
89100, 0.002000, 0.000000, 0, 32767
89110, 0.002000, 0.000000, 0, 32767
89120, 0.001000, 0.000000, 0, 32767
89130, 0.001000, 0.000000, 0, 32767
89140, 0.000000, 0.001000, 0, 32767
89150, 0.001000, 0.000000, 0, 32767
89160, 0.001000, 0.000000, 0, 32767
89170, 0.001000, 0.000000, 0, 32767
89180, 0.001000, 0.000000, 0, 32767
89190, 0.001000, 0.000000, 0, 32767
89200, 0.001000, 0.000000, 0, 32767
89210, 0.003000, 0.000000, 0, 32767
89220, 0.001000, 0.001000, 0, 32767
89230, 0.001000, 0.000000, 0, 32767
89240, 0.002000, 0.000000, 0, 32767
89250, 0.001000, 0.000000, 0, 32767
89260, 0.001000, 0.001000, 0, 32767
89270, 0.001000, 0.000000, 0, 32767
89280, 0.001000, 0.000000, 0, 32767
89290, 0.002000, 0.000000, 0, 32767
89300, 0.002000, 0.000000, 0, 32767
89310, 0.001000, 0.000000, 0, 32767
89320, 0.001000, 0.000000, 0, 32767
89330, 0.001000, 0.000000, 0, 32767
89340, 0.001000, 0.000000, 0, 32767
89350, 0.000000, 0.001000, 0, 32767
89360, 0.000000, 0.001000, 0, 32767
89370, 0.000000, 0.001000, 0, 32767
89380, 0.001000, 0.000000, 0, 32767
89390, 0.001000, 0.000000, 0, 32767
89400, 0.001000, 0.000000, 0, 32767
89410, 0.001000, 0.001000, 0, 32767
89420, 0.003000, 0.000000, 0, 32767
89430, 0.001000, 0.000000, 0, 32767
89440, 0.001000, 0.000000, 0, 32767
89450, 0.001000, 0.001000, 0, 32767
89460, 0.001000, 0.000000, 0, 32767
89470, 0.001000, 0.000000, 0, 32767
89480, 0.001000, 0.000000, 0, 32767
89490, 0.001000, 0.001000, 0, 32767
89500, 0.000000, 0.001000, 0, 32767
89510, 0.000000, 0.001000, 0, 32767
89520, 0.001000, 0.000000, 0, 32767
89530, 0.002000, 0.002000, 0, 32767
89540, 0.002000, 0.000000, 0, 32767
89550, 0.001000, 0.000000, 0, 32767
89560, 0.001000, 0.000000, 0, 32767
89570, 0.001000, 0.000000, 0, 32767
89580, 0.000000, 0.001000, 0, 32767
89590, 0.000000, 0.001000, 0, 32767
89600, 0.001000, 0.000000, 0, 32767
89610, 0.001000, 0.000000, 0, 32767
89620, 0.001000, 0.000000, 0, 32767
89630, 0.002000, 0.000000, 0, 32767
89640, 0.002000, 0.000000, 0, 32767
89650, 0.001000, 0.000000, 0, 32767
89660, 0.002000, 0.000000, 0, 32767
89670, 0.001000, 0.001000, 0, 32767
89680, 0.001000, 0.000000, 0, 32767
89690, 0.001000, 0.001000, 0, 32767
89700, 0.001000, 0.033000, 0, 32767
89710, 0.001000, 0.001000, 0, 32767
89720, 0.001000, 0.001000, 0, 32767
89730, 0.001000, 0.000000, 0, 32767
89740, 0.001000, 0.000000, 0, 32767
89750, 0.000000, 0.001000, 0, 32767
89760, 0.001000, 0.000000, 0, 32767
89770, 0.001000, 0.000000, 0, 32767
89780, 0.003000, 0.000000, 0, 32767
89790, 0.002000, 0.000000, 0, 32767
89800, 0.002000, 0.000000, 0, 32767
89810, 0.002000, 0.000000, 0, 32767
89820, 0.002000, 0.001000, 0, 32767
89830, 0.002000, 0.000000, 0, 32767
89840, 0.001000, 0.001000, 0, 32767
89850, 0.001000, 0.000000, 0, 32767
89860, 0.001000, 0.000000, 0, 32767
89870, 0.000000, 0.001000, 0, 32767
89880, 0.000000, 0.002000, 0, 32767
89890, 0.000000, 0.001000, 0, 32767
89900, 0.001000, 0.000000, 0, 32767
89910, 0.001000, 0.000000, 0, 32767
89920, 0.000000, 0.001000, 0, 32767
89930, 0.001000, 0.001000, 0, 32767
89940, 0.001000, 0.000000, 0, 32767
89950, 0.001000, 0.000000, 0, 32767
89960, 0.001000, 0.000000, 0, 32767
89970, 0.002000, 0.001000, 0, 32767
89980, 0.001000, 0.000000, 0, 32767
89990, 0.002000, 0.000000, 0, 32767
90000, 0.001000, 0.001000, 0, 32767
90010, 0.002000, 0.001000, 0, 32767
90020, 0.002000, 0.001000, 0, 32767
90030, 0.001000, 0.001000, 0, 32767
90040, 0.001000, 0.000000, 0, 32767
90050, 0.002000, 0.000000, 0, 32767
90060, 0.001000, 0.000000, 0, 32767
90070, 0.001000, 0.000000, 0, 32767
90080, 0.003000, 0.000000, 0, 32767
90090, 0.002000, 0.001000, 0, 32767
90100, 0.002000, 0.000000, 0, 32767
90110, 0.001000, 0.001000, 0, 32767
90120, 0.002000, 0.000000, 0, 32767
90130, 0.001000, 0.001000, 0, 32767
90140, 0.001000, 0.000000, 0, 32767
90150, 0.004000, 0.001000, 0, 32767
90160, 0.003000, 0.000000, 0, 32767
90170, 0.002000, 0.000000, 0, 32767
90180, 0.002000, 0.000000, 0, 32767
90190, 0.002000, 0.000000, 0, 32767
90200, 0.001000, 0.000000, 0, 32767
90210, 0.002000, 0.000000, 0, 32767
90220, 0.002000, 0.000000, 0, 32767
90230, 0.001000, 0.001000, 0, 32767
90240, 0.001000, 0.000000, 0, 32767
90250, 0.002000, 0.000000, 0, 32767
90260, 0.002000, 0.000000, 0, 32767
90270, 0.001000, 0.000000, 0, 32767
90280, 0.002000, 0.000000, 0, 32767
90290, 0.003000, 0.000000, 0, 32767
90300, 0.002000, 0.000000, 0, 32767
90310, 0.001000, 0.001000, 0, 32767
90320, 0.001000, 0.000000, 0, 32767
90330, 0.001000, 0.000000, 0, 32767
90340, 0.001000, 0.000000, 0, 32767
90350, 0.001000, 0.001000, 0, 32767
90360, 0.001000, 0.000000, 0, 32767
90370, 0.001000, 0.000000, 0, 32767
90380, 0.002000, 0.000000, 0, 32767
90390, 0.039000, 0.001000, 0, 32767
90400, 0.001000, 0.000000, 0, 32767
90410, 0.001000, 0.000000, 0, 32767
90420, 0.002000, 0.000000, 0, 32767
90430, 0.001000, 0.000000, 0, 32767
90440, 0.002000, 0.000000, 0, 32767
90450, 0.002000, 0.000000, 0, 32767
90460, 0.001000, 0.000000, 0, 32767
90470, 0.001000, 0.001000, 0, 32767
90480, 0.001000, 0.001000, 0, 32767
90490, 0.001000, 0.000000, 0, 32767
90500, 0.001000, 0.000000, 0, 32767
90510, 0.001000, 0.000000, 0, 32767
90520, 0.001000, 0.000000, 0, 32767
90530, 0.002000, 0.000000, 0, 32767
90540, 0.001000, 0.001000, 0, 32767
90550, 0.001000, 0.000000, 0, 32767
90560, 0.001000, 0.000000, 0, 32767
90570, 0.001000, 0.000000, 0, 32767
90580, 0.001000, 0.001000, 0, 32767
90590, 0.001000, 0.000000, 0, 32767
90600, 0.002000, 0.000000, 0, 32767
90610, 0.002000, 0.000000, 0, 32767
90620, 0.002000, 0.000000, 0, 32767
90630, 0.001000, 0.000000, 0, 32767
90640, 0.000000, 0.001000, 0, 32767
90650, 0.001000, 0.000000, 0, 32767
90660, 0.001000, 0.001000, 0, 32767
90670, 0.001000, 0.000000, 0, 32767
90680, 0.001000, 0.000000, 0, 32767
90690, 0.002000, 0.000000, 0, 32767
90700, 0.003000, 0.001000, 0, 32767
90710, 0.002000, 0.001000, 0, 32767
90720, 0.002000, 0.000000, 0, 32767
90730, 0.002000, 0.001000, 0, 32767
90740, 0.002000, 0.001000, 0, 32767
90750, 0.004000, 0.000000, 0, 32767
90760, 0.002000, 0.001000, 0, 32767
90770, 0.002000, 0.000000, 0, 32767
90780, 0.002000, 0.001000, 0, 32767
90790, 0.002000, 0.001000, 0, 32767
90800, 0.003000, 0.001000, 0, 32767
90810, 0.002000, 0.001000, 0, 32767
90820, 0.002000, 0.001000, 0, 32767
90830, 0.002000, 0.000000, 0, 32767
90840, 0.002000, 0.000000, 0, 32767
90850, 0.003000, 0.001000, 0, 32767
90860, 0.003000, 0.000000, 0, 32767
90870, 0.002000, 0.001000, 0, 32767
90880, 0.002000, 0.000000, 0, 32767
90890, 0.002000, 0.001000, 0, 32767
90900, 0.002000, 0.000000, 0, 32767
90910, 0.001000, 0.001000, 0, 32767
90920, 0.001000, 0.001000, 0, 32767
90930, 0.002000, 0.000000, 0, 32767
90940, 0.002000, 0.000000, 0, 32767
90950, 0.001000, 0.000000, 0, 32767
90960, 0.003000, 0.000000, 0, 32767
90970, 0.002000, 0.001000, 0, 32767
90980, 0.002000, 0.000000, 0, 32767
90990, 0.001000, 0.000000, 0, 32767
91000, 0.001000, 0.000000, 0, 32767
91010, 0.001000, 0.001000, 0, 32767
91020, 0.001000, 0.000000, 0, 32767
91030, 0.001000, 0.000000, 0, 32767
91040, 0.001000, 0.000000, 0, 32767
91050, 0.001000, 0.000000, 0, 32767
91060, 0.001000, 0.001000, 0, 32767
91070, 0.001000, 0.000000, 0, 32767
91080, 0.001000, 0.001000, 0, 32767
91090, 0.002000, 0.000000, 0, 32767
91100, 0.002000, 0.001000, 0, 32767
91110, 0.001000, 0.001000, 0, 32767
91120, 0.001000, 0.000000, 0, 32767
91130, 0.001000, 0.000000, 0, 32767
91140, 0.002000, 0.000000, 0, 32767
91150, 0.001000, 0.001000, 0, 32767
91160, 0.002000, 0.000000, 0, 32767
91170, 0.002000, 0.000000, 0, 32767
91180, 0.000000, 0.001000, 0, 32767
91190, 0.001000, 0.000000, 0, 32767
91200, 0.001000, 0.001000, 0, 32767
91210, 0.001000, 0.000000, 0, 32767
91220, 0.001000, 0.001000, 0, 32767
91230, 0.000000, 0.001000, 0, 32767
91240, 0.001000, 0.000000, 0, 32767
91250, 0.001000, 0.001000, 0, 32767
91260, 0.002000, 0.000000, 0, 32767
91270, 0.002000, 0.000000, 0, 32767
91280, 0.001000, 0.000000, 0, 32767
91290, 0.001000, 0.000000, 0, 32767
91300, 0.001000, 0.000000, 0, 32767
91310, 0.001000, 0.001000, 0, 32767
91320, 0.000000, 0.001000, 0, 32767
91330, 0.001000, 0.000000, 0, 32767
91340, 0.001000, 0.000000, 0, 32767
91350, 0.001000, 0.001000, 0, 32767
91360, 0.001000, 0.000000, 0, 32767
91370, 0.001000, 0.001000, 0, 32767
91380, 0.002000, 0.000000, 0, 32767
91390, 0.001000, 0.000000, 0, 32767
91400, 0.000000, 0.001000, 0, 32767
91410, 0.000000, 0.001000, 0, 32767
91420, 0.001000, 0.000000, 0, 32767
91430, 0.001000, 0.000000, 0, 32767
91440, 0.001000, 0.000000, 0, 32767
91450, 0.000000, 0.001000, 0, 32767
91460, 0.000000, 0.001000, 0, 32767
91470, 0.001000, 0.000000, 0, 32767
91480, 0.001000, 0.000000, 0, 32767
91490, 0.002000, 0.001000, 0, 32767
91500, 0.001000, 0.001000, 0, 32767
91510, 0.001000, 0.000000, 0, 32767
91520, 0.001000, 0.000000, 0, 32767
91530, 0.001000, 0.000000, 0, 32767
91540, 0.001000, 0.000000, 0, 32767
91550, 0.000000, 0.001000, 0, 32767
91560, 0.000000, 0.001000, 0, 32767
91570, 0.000000, 0.001000, 0, 32767
91580, 0.001000, 0.000000, 0, 32767
91590, 0.001000, 0.000000, 0, 32767
91600, 0.001000, 0.001000, 0, 32767
91610, 0.002000, 0.000000, 0, 32767
91620, 0.001000, 0.000000, 0, 32767
91630, 0.001000, 0.000000, 0, 32767
91640, 0.000000, 0.001000, 0, 32767
91650, 0.000000, 0.001000, 0, 32767
91660, 0.000000, 0.001000, 0, 32767
91670, 0.001000, 0.000000, 0, 32767
91680, 0.001000, 0.000000, 0, 32767
91690, 0.001000, 0.000000, 0, 32767
91700, 0.001000, 0.000000, 0, 32767
91710, 0.002000, 0.000000, 0, 32767
91720, 0.002000, 0.001000, 0, 32767
91730, 0.002000, 0.000000, 0, 32767
91740, 0.001000, 0.000000, 0, 32767
91750, 0.001000, 0.000000, 0, 32767
91760, 0.001000, 0.000000, 0, 32767
91770, 0.001000, 0.000000, 0, 32767
91780, 0.001000, 0.000000, 0, 32767
91790, 0.000000, 0.001000, 0, 32767
91800, 0.001000, 0.000000, 0, 32767
91810, 0.001000, 0.000000, 0, 32767
91820, 0.001000, 0.000000, 0, 32767
91830, 0.001000, 0.001000, 0, 32767
91840, 0.001000, 0.001000, 0, 32767
91850, 0.001000, 0.000000, 0, 32767
91860, 0.001000, 0.000000, 0, 32767
91870, 0.001000, 0.000000, 0, 32767
91880, 0.001000, 0.001000, 0, 32767
91890, 0.000000, 0.001000, 0, 32767
91900, 0.000000, 0.001000, 0, 32767
91910, 0.001000, 0.000000, 0, 32767
91920, 0.001000, 0.000000, 0, 32767
91930, 0.001000, 0.000000, 0, 32767
91940, 0.001000, 0.000000, 0, 32767
91950, 0.001000, 0.000000, 0, 32767
91960, 0.002000, 0.000000, 0, 32767
91970, 0.002000, 0.000000, 0, 32767
91980, 0.001000, 0.001000, 0, 32767
91990, 0.000000, 0.001000, 0, 32767
92000, 0.001000, 0.000000, 0, 32767
92010, 0.001000, 0.000000, 0, 32767
92020, 0.001000, 0.000000, 0, 32767
92030, 0.001000, 0.000000, 0, 32767
92040, 0.001000, 0.000000, 0, 32767
92050, 0.001000, 0.000000, 0, 32767
92060, 0.001000, 0.000000, 0, 32767
92070, 0.003000, 0.000000, 0, 32767
92080, 0.001000, 0.000000, 0, 32767
92090, 0.001000, 0.000000, 0, 32767
92100, 0.001000, 0.001000, 0, 32767
92110, 0.001000, 0.000000, 0, 32767
92120, 0.001000, 0.000000, 0, 32767
92130, 0.001000, 0.000000, 0, 32767
92140, 0.001000, 0.000000, 0, 32767
92150, 0.001000, 0.001000, 0, 32767
92160, 0.000000, 0.001000, 0, 32767
92170, 0.001000, 0.000000, 0, 32767
92180, 0.001000, 0.001000, 0, 32767
92190, 0.002000, 0.001000, 0, 32767
92200, 0.001000, 0.000000, 0, 32767
92210, 0.001000, 0.000000, 0, 32767
92220, 0.001000, 0.000000, 0, 32767
92230, 0.001000, 0.000000, 0, 32767
92240, 0.001000, 0.000000, 0, 32767
92250, 0.000000, 0.001000, 0, 32767
92260, 0.000000, 0.001000, 0, 32767
92270, 0.000000, 0.001000, 0, 32767
92280, 0.001000, 0.000000, 0, 32767
92290, 0.001000, 0.000000, 0, 32767
92300, 0.001000, 0.001000, 0, 32767
92310, 0.002000, 0.000000, 0, 32767
92320, 0.001000, 0.000000, 0, 32767
92330, 0.001000, 0.000000, 0, 32767
92340, 0.001000, 0.000000, 0, 32767
92350, 0.001000, 0.001000, 0, 32767
92360, 0.001000, 0.000000, 0, 32767
92370, 0.001000, 0.000000, 0, 32767
92380, 0.001000, 0.000000, 0, 32767
